,An_comptage,Nummois_comptage,Semaine_comptage,Comptage_horaire,Ferie,Vacances,Restrictions_covid,Temperature_min,Temperature_max,Temperature_moy,Precipitations,Ensoleillement,An_semaine,lat,lng,Distance_métro,Distance_centre_Paris,Densité_pop,ADULTES HANDICAPÉS : ACCUEIL/HÉBERGEMENT,ADULTES HANDICAPÉS : SERVICES DE SOINS À DOMICILE,AGENCE DE TRAVAIL TEMPORAIRE,AMBULANCE,ATHLÉTISME,BOULODROME,BOWLING,CAMPING,CENTRE ACCUEIL DEMANDEUR D’ASILE,CENTRE DE SANTÉ,CENTRE DISPENSANT DES FORMATIONS D’APPRENTISSAGE AGRICOLE,CENTRE LUTTE CANCER,CENTRE MÉDECINE PRÉVENTIVE,CENTRE PROVISOIRE D’HÉBERGEMENT,CENTRE ÉQUESTRE,CHRS : CENTRE D’HÉBERGEMENT ET DE RÉINSERTION SOCIALE,CONSEIL DE PRUD’HOMMES (CPH),CONSERVATOIRE,CONTRÔLE TECHNIQUE AUTOMOBILE,COUR D’APPEL (CA),DIALYSE,DRFIP ET DDFIP,ENFANTS HANDICAPÉS : HÉBERGEMENT,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES,ERGOTHÉRAPEUTE,GARES,GRANDE SURFACE DE BRICOLAGE,HOSPITALISATION À DOMICILE,HYPERMARCHÉ,LYCÉE D’ENSEIGNEMENT TECHNIQUE ET/OU PROFESSIONNEL AGRICOLE,MAGASIN DE REVÊTEMENTS MURS ET SOLS,MAISON DE JUSTICE ET DU DROIT,MAISON DE SANTÉ PLURIDISCIPLINAIRE,MATERNITÉ,ORTHOPTISTE,PARCOURS SPORTIF/SANTÉ,PERSONNES ÂGÉES : SOINS À DOMICILE,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS,POISSONNERIE,PRODUITS SURGELÉS,PROTECTION DE L’ENFANCE - ACTION ÉDUCATIVE,PROTECTION DE L’ENFANCE - HÉBERGEMENT,PSYCHOMOTRICIEN,RELAIS POSTE,ROLLER-SKATE-VÉLO BICROSS OU FREESTYLE,SALLES DE COMBAT,SALLES NON SPÉCIALISÉES,SALLES SPÉCIALISÉES,SERVICES FUNÉRAIRES,SPORTS DE GLACE,SPORTS NAUTIQUES,SPÉCIALISTE EN CARDIOLOGIE,SPÉCIALISTE EN GASTRO-ENTÉROLOGIE HÉPATOLOGIE,SPÉCIALISTE EN PNEUMOLOGIE,SPÉCIALISTE EN STOMATOLOGIE,STATION-SERVICE,STRUCTURE PSYCHIATRIQUE EN AMBULATOIRE,TENNIS,TERRAIN DE GOLF,TERRAINS DE GRANDS JEUX,TRANSFUSION SANGUINE,TRAVAIL PROTÉGÉ,TRIBUNAL DE COMMERCE (TCO),URGENCES,ÉCOLE D’ENSEIGNEMENT SUPÉRIEUR AGRICOLE,ÉQUIPEMENT DE CYCLISME,ÉTABLISSEMENT PSYCHIATRIQUE,ÉTABLISSEMENT SANTÉ COURT SÉJOUR,ÉTABLISSEMENT SANTÉ LONG SÉJOUR,ÉTABLISSEMENT SANTÉ MOYEN SÉJOUR
2962,2021,8,34,101.30952380952381,0.0,1.0,0.0,14.457142857142859,22.342857142857145,18.071428571428573,0.08571428571428572,5.2,202134,48.860852,2.372279,0.116,2.254,39839.12931332299,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
5948,2021,9,35,166.05,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.85013,2.35423,0.449,1.142,23193.50578293448,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0
91,2021,9,35,80.5,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.83521,2.33307,0.238,2.479,24322.526118098907,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
957,2021,8,35,37.604166666666664,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.830331,2.400551,0.269,5.187,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
4103,2021,8,35,74.4375,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.889046,2.374872,0.198,4.325,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
90,2021,8,35,72.25,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.83521,2.33307,0.238,2.479,24322.526118098907,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
3960,2021,9,35,81.04166666666667,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.89141,2.38482,0.467,4.969,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
4031,2021,8,35,87.41666666666667,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.88926,2.37472,0.201,4.338,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
4953,2021,8,35,123.27083333333333,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.86373,2.31973,0.356,1.828,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6395,2021,8,35,117.27083333333333,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.88529,2.32666,0.216,3.382,32235.881593987575,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
4954,2021,9,35,145.6304347826087,0.0,0.5217391304347826,0.0,13.504347826086954,24.55217391304348,18.76086956521739,0.0,9.469565217391304,202135,48.86373,2.31973,0.356,1.828,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2387,2021,8,35,95.10416666666667,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.8484,2.27586,0.279,4.956,10247.461797828637,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
2388,2021,9,35,92.34166666666667,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.8484,2.27586,0.279,4.956,10247.461797828637,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
529,2021,9,35,410.31666666666666,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.877726,2.354926,0.388,2.521,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
528,2021,8,35,380.5416666666667,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.877726,2.354926,0.388,2.521,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
885,2021,8,35,62.125,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.829523,2.38699,0.426,4.462,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
315,2021,9,35,123.03333333333333,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.87773,2.3506,0.215,2.422,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
886,2021,9,35,59.358333333333334,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.829523,2.38699,0.426,4.462,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
314,2021,8,35,134.52083333333334,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.87773,2.3506,0.215,2.422,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
4032,2021,9,35,95.19166666666666,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.88926,2.37472,0.201,4.338,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
6396,2021,9,35,114.39166666666667,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.88529,2.32666,0.216,3.382,32235.881593987575,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
4104,2021,9,35,80.58333333333333,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.889046,2.374872,0.198,4.325,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
4244,2021,9,35,52.95,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.840801,2.333233,0.343,1.884,19121.77065439787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2316,2021,9,35,247.225,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.85735,2.35211,0.094,0.73,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
6128,2021,9,35,247.325,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.86377,2.35096,0.151,1.017,21928.98943803198,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,2021,9,35,322.7416666666667,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.86377,2.35096,0.151,1.017,21928.98943803198,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,2021,8,35,31.333333333333332,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.86284,2.310345,0.241,2.438,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4456,2021,9,35,26.741666666666667,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.86284,2.310345,0.241,2.438,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4809,2021,8,35,87.33333333333333,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.869873,2.307419,0.295,2.946,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4527,2021,8,35,102.45833333333333,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.86288,2.31179,0.08,2.337,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2100,2021,9,35,52.141666666666666,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.85372,2.35702,0.023,1.134,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
2099,2021,8,35,42.4375,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.85372,2.35702,0.023,1.134,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
4528,2021,9,35,109.86666666666666,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.86288,2.31179,0.08,2.337,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4738,2021,9,35,98.2,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.86357,2.32203,0.319,1.669,8799.126843662507,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4737,2021,8,35,101.16666666666667,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.86357,2.32203,0.319,1.669,8799.126843662507,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4599,2021,8,35,162.3125,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.86288,2.31179,0.08,2.337,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4600,2021,9,35,180.86666666666667,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.86288,2.31179,0.08,2.337,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
385,2021,9,35,76.05,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.87813,2.3497,0.154,2.449,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
384,2021,8,35,81.47916666666667,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.87813,2.3497,0.154,2.449,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
4668,2021,8,35,83.70833333333333,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.86357,2.32203,0.319,1.669,8799.126843662507,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4669,2021,9,35,76.95,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.86357,2.32203,0.319,1.669,8799.126843662507,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4384,2021,9,35,35.06666666666667,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.86282,2.31061,0.212,2.418,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
6019,2021,8,35,99.33333333333333,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.85013,2.35423,0.449,1.142,23193.50578293448,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0
4383,2021,8,35,40.3125,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.86282,2.31061,0.212,2.418,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4810,2021,9,35,83.875,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.869873,2.307419,0.295,2.946,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2315,2021,8,35,229.22916666666666,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.85735,2.35211,0.094,0.73,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
4175,2021,8,35,49.208333333333336,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.840801,2.333233,0.343,1.884,19121.77065439787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4176,2021,9,35,47.291666666666664,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.840801,2.333233,0.343,1.884,19121.77065439787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4882,2021,9,35,111.3,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.869831,2.307076,0.33,2.965,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6020,2021,9,35,111.59166666666667,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.85013,2.35423,0.449,1.142,23193.50578293448,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0
4881,2021,8,35,118.52083333333333,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.869831,2.307076,0.33,2.965,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2244,2021,9,35,173.33333333333334,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.85735,2.35211,0.094,0.73,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
2243,2021,8,35,158.0625,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.85735,2.35211,0.094,0.73,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
4243,2021,8,35,56.708333333333336,0.0,1.0,0.0,15.6,23.3,19.25,0.0,3.9,202135,48.840801,2.333233,0.343,1.884,19121.77065439787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
457,2021,9,35,412.4,0.0,0.2,0.0,15.639999999999999,27.3,21.2,0.36000000000000004,8.48,202135,48.87756,2.35535,0.389,2.515,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
